name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
monterrey,2023-08-19,36.2,26.1,30.4,37.9,26.1,31.8,19.6,54.3,0,0,0,,0,0,50.4,27.4,100.9,1012.1,65.9,10.2,176,15.3,9,30,2023-08-19T06:16:06,2023-08-19T19:13:22,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-20,36,18.4,28.9,37.5,18.4,29.7,18.6,56.2,7.727,100,16.67,rain,0,0,59.4,31.4,103.7,1014.1,41.7,8.2,236.5,20.4,8,30,2023-08-20T06:16:32,2023-08-20T19:12:27,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-08-21,36.2,22.2,29.7,36.5,22.2,30.1,17.8,51.9,0,0,0,,0,0,39.6,21.2,108.1,1014.2,39.5,8.5,214,18.5,8,10,2023-08-21T06:16:58,2023-08-21T19:11:32,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-08-22,32.7,24.4,27.7,33.3,24.4,28.6,18.7,58.7,0,0,0,,0,0,49,26,313.7,1012.4,72.7,11,124.7,10.6,10,10,2023-08-22T06:17:24,2023-08-22T19:10:35,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-08-23,33.5,23.2,27.5,36.3,23.2,28.7,20.5,67.2,0.097,100,8.33,rain,0,0,38.9,24.3,101.4,1014.2,79.3,11.6,108.1,9.5,6,10,2023-08-23T06:17:50,2023-08-23T19:09:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-08-24,36.3,14.7,28.5,40.7,14.7,30,20.1,64.5,0,0,0,,0,0,40.3,24.5,111.4,1014.2,44.7,10.3,246.8,21.1,8,10,2023-08-24T06:18:15,2023-08-24T19:08:41,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-25,37.3,14.4,30.1,43.5,14.4,32.6,20.8,59.7,0,0,0,,0,0,46.4,24.1,106.5,1013.6,29.1,10.4,257.7,22.4,9,30,2023-08-25T06:18:40,2023-08-25T19:07:43,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-08-26,36.3,14.1,29.3,37.6,14.1,30.4,19.2,57.4,0,0,0,,0,0,46.8,20.4,100,1012.8,42.8,10.9,141.8,12.2,7,30,2023-08-26T06:19:05,2023-08-26T19:06:44,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-08-27,37.3,25,30.2,42,25,31.4,18.8,53.1,0,0,0,,0,0,30.2,18.4,83.8,1012,43.7,10.8,240.8,20.7,8,30,2023-08-27T06:19:30,2023-08-27T19:05:45,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-08-28,39.5,21,32.2,41.7,21,32.8,16.8,42.9,0,0,0,,0,0,30.2,14.4,98.4,1009.6,14.3,9.9,252.4,21.8,8,10,2023-08-28T06:19:55,2023-08-28T19:04:45,0.42,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,MMAN,76394399999,remote,76393099999"
monterrey,2023-08-29,36.6,25.2,29.9,38.3,25.2,30.7,18.4,52.4,4.018,100,8.33,rain,0,0,39.6,19.8,321.4,1010.5,45.3,8.2,187.6,16.2,7,30,2023-08-29T06:20:20,2023-08-29T19:03:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-08-30,37.7,24.1,31.1,38.4,24.1,31,16.6,46.6,1.171,100,8.33,rain,0,0,34.6,17.2,44,1011.1,40.6,9.1,225.4,19.5,9,10,2023-08-30T06:20:44,2023-08-30T19:02:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,MMAN,76394399999,remote,76393099999"
monterrey,2023-08-31,38.4,23.1,31.2,40,23.1,31.4,15,39.5,0,0,0,,0,0,40.3,21.4,96.4,1010.5,9.9,10.2,256.1,22.2,8,10,2023-08-31T06:21:08,2023-08-31T19:01:42,0.52,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-01,38.4,24.1,30.8,41.4,24.1,31.2,16.1,43.8,0,0,0,,0,0,44.6,26.7,95.8,1013.1,19.2,11,255.5,22.2,8,10,2023-09-01T06:21:32,2023-09-01T19:00:40,0.56,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-02,37.7,23.1,30.8,40.9,23.1,31.1,16.8,48,0,0,0,,0,0,37.4,23.2,85,1015.4,2.6,13.3,253.3,22,8,10,2023-09-02T06:21:56,2023-09-02T18:59:38,0.59,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,76393099999"
monterrey,2023-09-03,38.1,23.1,30.7,39.9,23.1,31.6,18.5,51.4,0,0,0,,0,0,36,18.1,97.9,1012.5,11.3,10.3,244.2,21.1,8,10,2023-09-03T06:22:20,2023-09-03T18:58:35,0.62,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-04,38.7,24,31.8,47,24,34.5,21,56.2,0,0,0,,0,0,37.4,23.2,94.6,1008.8,11.7,8.2,242.8,21,8,60,2023-09-04T06:22:44,2023-09-04T18:57:32,0.66,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-05,38.8,24.2,31.7,47.9,24.2,34.8,21.4,57.4,0,0,0,,0,0,40.3,27,105.1,1009.5,5.5,10.7,246.8,21.1,8,60,2023-09-05T06:23:08,2023-09-05T18:56:28,0.69,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-06,38.6,25.4,31.1,42.1,25.4,33.7,21.3,59.7,0,0,0,,0,0,44.6,27.4,103.9,1011.6,53.5,8.6,235.2,20.3,8,60,2023-09-06T06:23:31,2023-09-06T18:55:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-07,37.7,24.1,30.9,40.6,24.1,33.4,21.4,59.8,0.042,100,4.17,rain,0,0,39.6,21.6,113.1,1012,35.4,9.7,262.8,22.7,9,60,2023-09-07T06:23:55,2023-09-07T18:54:20,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-09-08,39,25.1,32.1,40.2,25.1,33.7,19.7,53,0,0,0,,0,0,43.2,20.5,102.7,1012.6,11.2,11.2,239.9,20.6,8,60,2023-09-08T06:24:18,2023-09-08T18:53:16,0.79,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-09,38.5,24.9,31.2,37.7,24.9,31.9,18.3,51.2,0,0,0,,0,0,40.3,23,106.5,1014,5.6,12.9,250.9,21.6,8,30,2023-09-09T06:24:41,2023-09-09T18:52:11,0.82,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-10,39.4,24.2,31.9,39,24.2,32.1,16.5,43.8,0.023,100,4.17,rain,0,0,43.2,23.9,98.3,1014.4,5.2,13.1,246.8,21.3,8,10,2023-09-10T06:25:05,2023-09-10T18:51:06,0.86,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-11,38.8,23.8,31.3,39.5,23.8,32,18.5,51.2,0,0,0,,0,0,38.9,21.1,104.9,1012.6,9.2,10.8,238.2,20.5,8,30,2023-09-11T06:25:28,2023-09-11T18:50:00,0.89,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-12,37.7,23,30.6,39.8,23,31.5,18.9,53.4,0,0,0,,0,0,40.3,21.3,97.4,1013,9,13.2,235.9,20.3,7,30,2023-09-12T06:25:51,2023-09-12T18:48:55,0.92,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-13,37.8,24,30.7,39.1,24,31.7,18.9,52.9,0,0,0,,0,0,41.8,23,105.2,1011.6,7.2,9.4,233.3,20.3,8,30,2023-09-13T06:26:14,2023-09-13T18:47:49,0.96,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-14,38.1,25.1,31.4,40.3,25.1,33,20,54.3,0,0,0,,0,0,36,28.6,100.6,1010.6,9.6,9.6,219.5,19,7,30,2023-09-14T06:26:38,2023-09-14T18:46:43,0,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-15,37,24.5,31,40.3,24.5,32.7,19.9,53.9,1.755,100,12.5,rain,0,0,34.6,21.4,97.6,1011.8,34.6,11.7,173.3,15,8,60,2023-09-15T06:27:01,2023-09-15T18:45:38,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-16,32.3,20.3,26.3,33.4,20.3,27.1,20,70.8,67.239,100,33.33,rain,0,0,28.8,22.3,90,1015.5,79.4,12.7,153.4,13.1,9,30,2023-09-16T06:27:24,2023-09-16T18:44:31,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-17,33.9,22.5,26.4,36,22.5,26.9,20.8,74.4,1.926,100,16.67,rain,0,0,48.2,19.1,90.5,1016.5,69.4,11.4,158.6,13.6,10,30,2023-09-17T06:27:47,2023-09-17T18:43:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,MMAN,76394399999,remote,76393099999"
monterrey,2023-09-18,32.9,22.1,27.5,33.6,22.1,27.9,19.1,64,0,0,0,,0,0,37.4,20.5,105.2,1015.6,16.9,11.5,220.5,19.1,8,10,2023-09-18T06:28:11,2023-09-18T18:42:19,0.13,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-09-19,34,21.9,28.5,36.7,21.9,29.5,19.8,62.3,0,0,0,,0,0,34.6,20.2,108.2,1011.7,12.3,13.4,279.7,24.1,9,10,2023-09-19T06:28:34,2023-09-19T18:41:13,0.16,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-20,36.8,22.1,29.1,38.8,22.1,30,19.7,61.1,0,0,0,,0,0,31.7,17.2,93.5,1011,8.9,9.2,222.3,19.2,8,10,2023-09-20T06:28:58,2023-09-20T18:40:07,0.2,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-09-21,36.3,22.7,29.5,37.8,22.7,30.6,19.9,60,0,0,0,,0,0,40.3,17.4,89.3,1011.7,16.7,8.8,222.5,19.1,8,10,2023-09-21T06:29:21,2023-09-21T18:39:01,0.23,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-22,36.8,24,29.4,39.4,24,30.7,20.1,60.4,0,0,0,,0,0,37.4,17.5,93,1012.2,16,9.7,222.5,19.2,7,30,2023-09-22T06:29:45,2023-09-22T18:37:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,MMAN,76394399999,76393099999"
monterrey,2023-09-23,36.1,22.6,29.5,36.9,22.6,30.3,19.7,59.1,0,0,0,,0,0,43.2,18.4,99.1,1011.9,0.6,15.5,220.8,19.1,7,30,2023-09-23T06:30:09,2023-09-23T18:36:49,0.3,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-09-24,37.5,23.8,30.4,39.3,23.8,31.7,20.2,58.5,0,0,0,,0,0,37.4,20.6,101.7,1010.9,9.6,13.1,221.3,19,7,30,2023-09-24T06:30:33,2023-09-24T18:35:43,0.34,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-09-25,36.9,23.6,30.4,40.6,23.6,32.1,20.1,56.6,0,0,0,,0,0,46.8,21.2,85.2,1012.2,16.4,9.4,201.8,17.5,7,60,2023-09-25T06:30:57,2023-09-25T18:34:37,0.37,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-09-26,35.8,23.3,29.3,38.7,23.3,30.5,19.5,57.8,0,0,0,,0,0,36,17.7,102.3,1015.1,16.8,11,211,18.2,7,10,2023-09-26T06:31:21,2023-09-26T18:33:32,0.41,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-09-27,34.2,21.1,26,35.2,21.1,26.4,19,67.6,5.391,100,8.33,rain,0,0,51.8,22.5,131.7,1014.5,25.6,12,198.7,17.2,7,30,2023-09-27T06:31:45,2023-09-27T18:32:26,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-09-28,33.5,12.4,26.2,32.8,12.4,26.3,16,58.2,0,0,0,,0,0,36,20.7,116,1013.5,8.9,14.1,235.4,20.5,7,10,2023-09-28T06:32:10,2023-09-28T18:31:21,0.48,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-09-29,32.8,21.9,27.4,33.7,21.9,27.9,19,63.1,0,0,0,,0,0,36,21.6,108.9,1013.4,20.3,14.4,230.5,19.9,8,10,2023-09-29T06:32:35,2023-09-29T18:30:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-09-30,32.9,22.4,28,36.6,22.4,29.3,20.4,65.7,0,0,0,,0,0,37.4,19.7,103.2,1014.2,43.2,13.8,168.1,14.5,9,30,2023-09-30T06:33:00,2023-09-30T18:29:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-01,32.8,22.2,27.9,33.7,22.2,28.6,20.3,65.9,0,0,0,,0,0,36,20.3,107.8,1014.9,63.1,15.3,138.8,12.1,9,30,2023-10-01T06:33:25,2023-10-01T18:28:07,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-02,33.8,24.5,28.3,37,24.5,29.7,21.8,69.8,0.5,100,4.17,rain,0,0,51.8,23,101.2,1013.5,65.2,10.5,223.7,19.5,9,30,2023-10-02T06:33:51,2023-10-02T18:27:03,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-10-03,33,17.7,27.6,36.5,17.7,29.3,21.2,69.8,0,0,0,,0,0,41.8,21.6,114.5,1011,51.2,9,131.6,11.2,6,30,2023-10-03T06:34:16,2023-10-03T18:25:59,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-10-04,33.9,24.9,29,38.2,24.9,31.4,22.3,68.7,0,0,0,,0,0,40.3,20.5,92.4,1009.6,60.9,7.3,135.3,11.7,6,60,2023-10-04T06:34:42,2023-10-04T18:24:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-05,33.4,20,25.4,38.8,20,26.5,21.4,80,6.764,100,33.33,rain,0,0,50,27.7,14.5,1013.2,66.7,8.1,87.1,7.5,5,30,2023-10-05T06:35:09,2023-10-05T18:23:53,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-10-06,24.2,20,22.1,24.2,20,22.1,19.2,84.6,1.463,100,45.83,rain,0,0,17.3,18.9,229.4,1019.4,100,7.3,52.8,4.6,2,10,2023-10-06T06:35:35,2023-10-06T18:22:51,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,76393099999"
monterrey,2023-10-07,22.8,18,20.7,22.8,18,20.7,15.5,72.5,1.363,100,41.67,rain,0,0,20.2,13.9,331.7,1022.4,97.2,11.6,40.8,3.4,2,10,2023-10-07T06:36:02,2023-10-07T18:21:49,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-10-08,19.6,17,17.7,19.6,17,17.7,15.3,86.3,58.653,100,87.5,rain,0,0,27.4,20.3,280.1,1021.2,99.3,6.5,16.6,1.4,1,10,2023-10-08T06:36:29,2023-10-08T18:20:48,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,76393099999"
monterrey,2023-10-09,22.9,16.4,19.7,22.9,16.4,19.7,16.3,81.9,4.051,100,12.5,rain,0,0,20.2,8.6,83.2,1014.1,99,5.8,78.6,6.8,4,10,2023-10-09T06:36:57,2023-10-09T18:19:47,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-10-10,20.1,18.7,19.6,20.1,18.7,19.6,18.5,93.3,15.63,100,62.5,rain,0,0,15.8,10.6,47.9,1010,99.2,3.1,16.2,1.4,1,10,2023-10-10T06:37:25,2023-10-10T18:18:46,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,76393099999"
monterrey,2023-10-11,26.1,19,21.5,26.1,19,21.5,19.3,88.5,4.739,100,20.83,rain,0,0,21.6,15.6,113.5,1006.7,74.7,5.7,146.6,12.6,7,10,2023-10-11T06:37:53,2023-10-11T18:17:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-10-12,32,20,25.2,34.4,20,25.9,19.4,73.8,0,0,0,,0,0,24.5,11.2,92,1004.5,28.6,6,199.8,17.3,8,10,2023-10-12T06:38:22,2023-10-12T18:16:47,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-10-13,35.6,22,27.6,38.5,22,28.9,20.1,65.9,0,0,0,,0,0,21.6,15.5,59.5,1007.8,17.4,11.5,205.2,17.7,7,60,2023-10-13T06:38:51,2023-10-13T18:15:49,0.97,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-10-14,25.1,16.7,20.4,25.1,16.7,20.4,18.1,87.2,1.525,100,16.67,rain,0,0,21.6,25,358.5,1019.1,96.8,9.2,54.2,4.8,4,30,2023-10-14T06:39:20,2023-10-14T18:14:51,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,76393099999"
monterrey,2023-10-15,23.2,18,20.3,23.2,18,20.3,14.2,70.4,0,0,0,,0,0,13,9.5,168.8,1022.5,94.5,12,88.4,7.5,6,10,2023-10-15T06:39:50,2023-10-15T18:13:54,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-10-16,24.2,17.8,20,24.2,17.8,20,11.3,58.3,0,0,0,,0,0,17.3,28.8,14,1023.8,57.6,10,165.6,14.3,8,10,2023-10-16T06:40:20,2023-10-16T18:12:57,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-17,24.7,12,19,24.7,12,19,10,58.4,0,0,0,,0,0,30.2,26.3,90.4,1020,6.1,16.4,220.9,19,8,10,2023-10-17T06:40:51,2023-10-17T18:12:02,0.11,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-10-18,26.5,14.2,20.3,26.5,14.2,20.3,12,60.5,0,0,0,,0,0,27.4,14,107.6,1015.1,39.7,7.4,179.2,15.4,7,10,2023-10-18T06:41:22,2023-10-18T18:11:07,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-19,30.3,17.2,23.8,29.5,17.2,23.7,14,56.9,0,0,0,,0,0,15.8,10.8,117.3,1014.8,62,7.2,170.9,14.9,6,10,2023-10-19T06:41:54,2023-10-19T18:10:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-10-20,31.8,16.7,24.9,30.2,16.7,24.5,12.6,50.4,0,0,0,,0,0,23,12.2,137.8,1015.2,24.3,10,196.4,17,7,10,2023-10-20T06:42:25,2023-10-20T18:09:19,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-21,31.5,19.8,25.4,31,19.8,25.2,14.1,51.4,0,0,0,,0,0,30.2,17.8,108.5,1011.3,33.7,6.9,172.2,14.7,7,10,2023-10-21T06:42:58,2023-10-21T18:08:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-22,29.5,21.1,24.8,30.8,21.1,25.1,18.9,71.5,0,0,0,,0,0,34.6,20.9,97.6,1009.9,67.3,6.8,120.2,10.3,6,10,2023-10-22T06:43:31,2023-10-22T18:07:35,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-23,26.6,14.1,23.3,26.6,14.1,23.3,18.5,75.6,0,0,0,,0,0,44.6,20.5,94.7,1008.3,69.8,5.1,82.1,7,4,10,2023-10-23T06:44:04,2023-10-23T18:06:45,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-24,29.9,22.9,26.2,32.3,22.9,27.1,20.3,70.8,0,0,0,,0,0,47.5,20.8,100.5,1008.9,75.9,3.7,142.7,12.5,6,30,2023-10-24T06:44:38,2023-10-24T18:05:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,76393099999"
monterrey,2023-10-25,28.7,23.6,26.1,31.4,23.6,27.1,21.4,76,0,0,0,,0,0,41.8,18.3,99.2,1010.2,91.1,2.9,77.8,6.6,4,30,2023-10-25T06:45:12,2023-10-25T18:05:06,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-26,28.2,23.3,25.8,30.4,23.3,26.7,21.3,76.9,0.042,100,4.17,rain,0,0,30.2,13.9,95.5,1011.6,89.3,4.2,82.9,7,7,30,2023-10-26T06:45:47,2023-10-26T18:04:19,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-27,29.4,23.3,25.8,31.8,23.3,26.4,21.4,77.7,0.105,100,8.33,rain,0,0,47.5,21.4,103,1013.7,91.6,5.3,62.2,5.3,4,30,2023-10-27T06:46:22,2023-10-27T18:03:32,0.46,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-28,30.2,21.3,25.3,31.3,21.3,25.7,19.3,71,0,0,0,,0,0,43.2,17.4,96.9,1013,52.8,6,122.3,10.6,7,10,2023-10-28T06:46:58,2023-10-28T18:02:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-10-29,28.6,21.6,24.7,30.6,21.6,25.2,19.4,73,0,0,0,,0,0,34.6,15.7,84.1,1011,69.1,6.6,109.7,9.6,6,30,2023-10-29T06:47:34,2023-10-29T18:02:02,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,MMAN,76394399999,76393099999"
monterrey,2023-10-30,16.5,7.2,9.2,16.5,2.9,7.3,5.5,78.2,2.105,100,29.17,rain,0,0,40.4,34.6,348.1,1023.3,99.9,5.3,66.3,5.8,5,10,2023-10-30T06:48:11,2023-10-30T18:01:18,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,MMAN,76394399999,76393099999"
